season,week,play_id,game_id,drive,posteam,defteam,home_team,home_team_score,away_team,away_team_score,score_differential,quarter,drive_start_time,play_type,play_desc,down,yds_to_go,pass_yards_gained,rush_yards_gained,drive_end_time,field_side,yard_line,pass,rush,punt,punt_return,punt_muffed,kickoff_play,incompletion,completion,touchdown_play,passing_touchdown,rushing_touchdown,receiving_touchdown,field_goal,field_goal_made,field_goal_missed,fumble,fumble_forced,punt_return_td,kickoff_return_td,kickoff_touchback,punt_downed,penalty,penalty_declined,penalty_accepted,no_play,extra_point_attempt,extra_point_made,extra_point_missed,first_down,first_down_pass,first_down_rush,third_down_failed,third_down_converted,fourth_down_attempt,fourth_down_failed,fourth_down_converted,sack,interception,kickoff_fair_catch,kickoff_out_of_bounds,kickoff_return,punt_fair_catch,punt_out_of_bound,punt_touchback,punt_blocked,field_goal_blocked,extra_point_blocked,shotgun,no_huddle,change_of_poss,turnover_downs,end_of_half,first_by_penalty,first_by_yards,pass_attempt,pass_breakup,interception_return_touchdown,fumble_return_touchdown,safety,field_goal_return_touchdown,qb_hurry,rush_attempt,timeout,qb_kneel,fumble_return,qb_spike,two_point_attempt,two_point_success,two_point_failed,completion_player_name,reception_player_name,passer_player_name,targeted_player_name,sack_taken_player_name,rusher_player_name,punter_player_name,punt_returner_player_name,kickoff_player_name,kickoff_returner_player_name,field_goal_player_name,penalty_play_text,extra_point_player_name,sack_player_name,sack_player_name_2,solo_sack_player_name,half_sack_player_name_1,half_sack_player_name_2,interception_thrown_player_name,interception_player_name,pass_breakup_player_name,qb_hurry_player_name,qb_hurry_player_name_2,tackle_player_name,tackle_player_name_2,solo_tackle_player_name,assissted_tackle_player_name,assissted_tackle_player_name_2,fumble_player_name,fumble_recovered_player_name,fumble_recovered_team,timeout_team,punt_block_player_name,punt_block_recovered_player_name,punt_block_recovered_team,field_goal_block_player_name,field_goal_block_recovered_player_name,field_goal_block_recovered_team,field_goal_returner_player_name,touchdown_player_name,completion_yds,reception_yds,rushing_yds,field_goal_yds,punt_yds,punt_returner_yds,kickoff_yds,kickoff_returner_yds,sack_yds,penalty_yds,fumble_return_yds,game_half,pass_direction,pass_depth,run_direction,target,drive_start_quarter,drive_start,ball_on,drive_end_quarter,drive_end,end_on,drive_number_plays,drive_yds,time_of_possession,redzone,success,stuffed_run,position_passer_player,position_completion_player,position_incompletion_player,position_sack_taken_player,position_interception_thrown_player,position_reception_player,position_targeted_player,position_rusher_player,position_touchdown_player,position_solo_sack_player,position_half_sack_player,position_half_sack_player_name,position_interception_player,position_pass_breakup_player
2024,6,94,BEN_NGU_2024,18,Benedict,North Greenville,BEN,14,NGU,21,-7,3,12:24,rush,"No Huddle-Shotgun Moate,Damien rush middle for 5 yards gain to the Tigers37 (Mister Jr.,Ira; Willard,Dakoda).",2,10,NA,5,10:48,BEN,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Damien Moate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ira Mister Jr.,Dakoda Willard,NA,Ira Mister Jr.,Dakoda Willard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,middle,0,3,fumble,BEN32,3,touchdown,,6,68,1:36,0,0,0,NA,NA,NA,NA,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA
2024,6,95,BEN_NGU_2024,18,Benedict,North Greenville,BEN,14,NGU,21,-7,3,12:24,pass,"No Huddle-Shotgun Simmons,Charles pass incomplete short right to Gibson,Zach thrown to Tigers50, 1ST DOWN, PENALTY NGU Roughing The Passer (Sims,Jackson) 15 yards from Tigers37 to NGU48, 1ST DOWN.",3,5,NA,NA,10:48,BEN,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Charles Simmons,Zach Gibson,NA,NA,NA,NA,NA,NA,NA,"PENALTY NGU Roughing The Passer (Sims,Jackson) 15 yards from Tigers37 to NGU48, 1ST DOWN.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,2nd,right,short,NA,1,3,fumble,BEN32,3,touchdown,,6,68,1:36,0,0,0,QB,NA,QB,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA
2024,6,96,BEN_NGU_2024,18,Benedict,North Greenville,BEN,14,NGU,21,-7,3,12:24,pass,"No Huddle-Shotgun Simmons,Charles pass incomplete deep right to Jones,Malaqhi thrown to NGU03 broken up by Foster,Jerrick.",1,10,NA,NA,10:48,NGU,48,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Charles Simmons,Malaqhi Jones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jerrick Foster,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,right,deep,NA,1,3,fumble,BEN32,3,touchdown,,6,68,1:36,0,0,0,QB,NA,QB,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,DB
2024,6,97,BEN_NGU_2024,18,Benedict,North Greenville,BEN,14,NGU,21,-7,3,12:24,pass,"No Huddle-Shotgun Simmons,Charles pass complete short left to Hillman,Troy caught at NGU45, for 20 yards to the NGU28, out of bounds at NGU28, 1ST DOWN.",2,10,20,NA,10:48,NGU,48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,Charles Simmons,Troy Hillman,Charles Simmons,Troy Hillman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,left,short,NA,1,3,fumble,BEN32,3,touchdown,,6,68,1:36,0,1,0,QB,QB,NA,NA,NA,WR,WR,NA,NA,NA,NA,NA,NA,NA
2024,6,98,BEN_NGU_2024,18,Benedict,North Greenville,BEN,14,NGU,21,-7,3,12:24,pass,"No Huddle-Shotgun Simmons,Charles pass complete deep middle to Williams,Jaxon caught at NGU00, for 28 yards to the NGU00 TOUCHDOWN, clock 10:48, 1ST DOWN.",1,10,28,NA,10:48,NGU,28,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,Charles Simmons,Jaxon Williams,Charles Simmons,Jaxon Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jaxon Williams,28,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,middle,deep,NA,1,3,fumble,BEN32,3,touchdown,,6,68,1:36,0,1,0,QB,QB,NA,NA,NA,WR,WR,NA,WR,NA,NA,NA,NA,NA
2024,6,99,BEN_NGU_2024,18,Benedict,North Greenville,BEN,14,NGU,21,-7,3,12:24,extra_point,"Wynn,Lucas kick attempt good (H: Foster,Zavien, LS: Bradberry IV,Jesse).",1,10,NA,NA,10:48,NGU,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lucas Wynn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,NA,0,3,fumble,BEN32,3,touchdown,,6,68,1:36,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,6,100,BEN_NGU_2024,NA,NA,NA,BEN,NA,NGU,NA,NA,NA,10:44,kickoff,"Wynn,Lucas kickoff 65 yards to the NGU00 Foster,Jerrick return 36 yards to the NGU36 (Williams,Shatarius).",1,10,NA,NA,NA,BEN,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lucas Wynn,Jerrick Foster,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Shatarius Williams,NA,Shatarius Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,36,NA,NA,NA,2nd,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,6,101,BEN_NGU_2024,19,North Greenville,Benedict,BEN,14,NGU,28,-14,3,10:44,rush,"Shotgun Williams,Dre' rush right for 6 yards loss to the NGU30 (Stephens,Isaiah).",1,10,NA,-6,7:23,NGU,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Dre' Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Isaiah Stephens,NA,Isaiah Stephens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,right,0,3,kickoff,NGU36,3,touchdown,,6,64,3:21,1,0,1,NA,NA,NA,NA,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA
2024,6,102,BEN_NGU_2024,19,North Greenville,Benedict,BEN,14,NGU,28,-14,3,10:44,pass,"Shotgun Ramirez,Dylan pass incomplete short left to Coats,Ahmari thrown to NGU45 broken up by Isidore,Isaiah PENALTY Tigers Roughing The Passer (Alston-Daniels,Nyziah) 15 yards from NGU30 to NGU45, 1ST DOWN. NO PLAY.",2,16,NA,NA,7:23,NGU,30,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Dylan Ramirez,NA,NA,NA,NA,NA,NA,NA,NA,"PENALTY Tigers Roughing The Passer (Alston-Daniels,Nyziah) 15 yards from NGU30 to NGU45, 1ST DOWN. NO PLAY.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,2nd,left,short,NA,0,3,kickoff,NGU36,3,touchdown,,6,64,3:21,1,0,0,QB,NA,QB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,6,103,BEN_NGU_2024,19,North Greenville,Benedict,BEN,14,NGU,28,-14,3,10:44,pass,"No Huddle-Shotgun Ramirez,Dylan pass complete short right to Walker,Cameron caught at Tigers48, for 11 yards to the Tigers44 (Stephens,Isaiah; Isidore,Isaiah), 1ST DOWN.",1,10,11,NA,7:23,NGU,45,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,Dylan Ramirez,Cameron Walker,Dylan Ramirez,Cameron Walker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Isaiah Stephens,Isaiah Isidore,NA,Isaiah Stephens,Isaiah Isidore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,right,short,NA,1,3,kickoff,NGU36,3,touchdown,,6,64,3:21,1,1,0,QB,QB,NA,NA,NA,WR,WR,NA,NA,NA,NA,NA,NA,NA
2024,6,104,BEN_NGU_2024,19,North Greenville,Benedict,BEN,14,NGU,28,-14,3,10:44,rush,"No Huddle-Shotgun Ramirez,Dylan rush right for 1 yard gain to the Tigers43 (Bolton,Kasey).",1,10,NA,1,7:23,BEN,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Dylan Ramirez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Kasey Bolton,NA,Kasey Bolton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,right,0,3,kickoff,NGU36,3,touchdown,,6,64,3:21,1,0,0,NA,NA,NA,NA,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA
2024,6,105,BEN_NGU_2024,19,North Greenville,Benedict,BEN,14,NGU,28,-14,3,10:44,pass,"No Huddle-Shotgun Ramirez,Dylan pass complete deep left to Williams,Dre' caught at Tigers17, for 37 yards to the Tigers06 (Terry,Omari), 1ST DOWN.",2,9,37,NA,7:23,BEN,43,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,Dylan Ramirez,Dre' Williams,Dylan Ramirez,Dre' Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Omari Terry,NA,Omari Terry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,left,deep,NA,1,3,kickoff,NGU36,3,touchdown,,6,64,3:21,1,1,0,QB,QB,NA,NA,NA,RB,RB,NA,NA,NA,NA,NA,NA,NA
2024,6,106,BEN_NGU_2024,19,North Greenville,Benedict,BEN,14,NGU,28,-14,3,10:44,rush,"No Huddle-Shotgun Walker,Jacob rush middle for 5 yards gain to the Tigers01 (Isidore,Isaiah).",1,6,NA,5,7:23,BEN,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Jacob Walker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Isaiah Isidore,NA,Isaiah Isidore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,middle,0,3,kickoff,NGU36,3,touchdown,,6,64,3:21,1,1,0,NA,NA,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA
2024,6,107,BEN_NGU_2024,19,North Greenville,Benedict,BEN,14,NGU,28,-14,3,10:44,rush,"No Huddle-Shotgun Walker,Jacob rush left for 1 yard gain to the Tigers00 TOUCHDOWN, clock 07:23.",2,1,NA,1,7:23,BEN,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Jacob Walker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jacob Walker,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,left,0,3,kickoff,NGU36,3,touchdown,,6,64,3:21,1,1,0,NA,NA,NA,NA,NA,NA,NA,WR,WR,NA,NA,NA,NA,NA
2024,6,108,BEN_NGU_2024,19,North Greenville,Benedict,BEN,14,NGU,28,-14,3,10:44,extra_point,"Bowman,Brandon kick attempt good (H: Rollins,Jonah, LS: Matsler,Bennett).",1,10,NA,NA,7:23,BEN,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brandon Bowman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,NA,0,3,kickoff,NGU36,3,touchdown,,6,64,3:21,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,6,109,BEN_NGU_2024,NA,NA,NA,BEN,NA,NGU,NA,NA,NA,7:11,kickoff,"Dacus,Reeves kickoff 64 yards to the Tigers01 Williams,Jaxon return 74 yards to the NGU25 (McBroom,Payton), out of bounds.",1,10,NA,NA,NA,NGU,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Reeves Dacus,Jaxon Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Payton McBroom,NA,Payton McBroom,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,74,NA,NA,NA,2nd,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,6,110,BEN_NGU_2024,20,Benedict,North Greenville,BEN,14,NGU,28,-14,3,7:11,pass,"No Huddle-Shotgun Simmons,Charles pass incomplete deep right to Jones,Malaqhi thrown to NGU00 broken up by Foster,Jerrick.",1,10,NA,NA,5:46,NGU,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Charles Simmons,Malaqhi Jones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Jerrick Foster,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,right,deep,NA,1,3,kickoff,NGU25,3,turnover_on_downs,NGU49,3,-24,1:25,0,0,0,QB,NA,QB,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,DB
2024,6,111,BEN_NGU_2024,20,Benedict,North Greenville,BEN,14,NGU,28,-14,3,7:11,pass,"No Huddle-Shotgun Simmons,Charles sacked for loss of 10 yards to the NGU35 (Wells,James).",2,10,NA,NA,5:46,NGU,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Charles Simmons,NA,Charles Simmons,NA,NA,NA,NA,NA,NA,NA,NA,"Wells,James",NA,James Wells,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,2nd,NA,NA,NA,0,3,kickoff,NGU25,3,turnover_on_downs,NGU49,3,-24,1:25,0,0,0,QB,NA,NA,QB,NA,NA,NA,NA,NA,LB,NA,NA,NA,NA
2024,6,112,BEN_NGU_2024,20,Benedict,North Greenville,BEN,14,NGU,28,-14,3,7:11,pass,"No Huddle-Shotgun Simmons,Charles pass complete deep left to Jones,Malaqhi caught at NGU01, for 0 yards to the NGU35 PENALTY Tigers Illegal Forward Pass (Simmons,Charles) 5 yards from NGU35 to NGU40. NO PLAY.",3,20,NA,NA,5:46,NGU,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,Malaqhi Jones,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PENALTY Tigers Illegal Forward Pass (Simmons,Charles) 5 yards from NGU35 to NGU40. NO PLAY.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2nd,left,deep,NA,0,3,kickoff,NGU25,3,turnover_on_downs,NGU49,3,-24,1:25,0,0,0,NA,NA,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA,NA
2024,6,113,BEN_NGU_2024,20,Benedict,North Greenville,BEN,14,NGU,28,-14,3,7:11,no_play,"Timeout North Greenville, clock 05:57.",4,25,NA,NA,5:46,NGU,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North Greenville,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,NA,NA,NA,0,3,kickoff,NGU25,3,turnover_on_downs,NGU49,3,-24,1:25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,6,114,BEN_NGU_2024,20,Benedict,North Greenville,BEN,14,NGU,28,-14,3,7:11,pass,"No Huddle-Shotgun Simmons,Charles sacked for loss of 9 yards to the NGU49 (Wells,James, Epps,Termaine), TURNOVER ON DOWNS.",4,25,NA,NA,5:46,NGU,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,Charles Simmons,NA,Charles Simmons,NA,NA,NA,NA,NA,NA,NA,NA,"Wells,James, Epps,Termaine","Epps,Termaine",NA,James Wells,Termaine Epps,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,2nd,NA,NA,NA,0,3,kickoff,NGU25,3,turnover_on_downs,NGU49,3,-24,1:25,0,0,0,QB,NA,NA,QB,NA,NA,NA,NA,NA,NA,LB,LB,NA,NA
2024,6,115,BEN_NGU_2024,21,North Greenville,Benedict,BEN,14,NGU,35,-21,3,5:46,pass,"Shotgun Ramirez,Dylan pass complete short middle to Tolbert,AJ caught at Tigers40, for 35 yards to the Tigers16 (Stephens,Isaiah; Terry,Omari), 1ST DOWN.",1,10,35,NA,4:26,NGU,49,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,Dylan Ramirez,AJ Tolbert,Dylan Ramirez,AJ Tolbert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Isaiah Stephens,Omari Terry,NA,Isaiah Stephens,Omari Terry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd,middle,short,NA,1,3,turnover_on_downs,NGU49,3,touchdown,,3,51,1:20,1,1,0,QB,QB,NA,NA,NA,TE,TE,NA,NA,NA,NA,NA,NA,NA
