season,week,play_id,game_id,drive,posteam,defteam,home_team,home_team_score,away_team,away_team_score,score_differential,quarter,drive_start_time,play_type,play_desc,down,yds_to_go,pass_yards_gained,rush_yards_gained,drive_end_time,field_side,yard_line,pass,rush,punt,kickoff_play,incompletion,completion,touchdown_play,passing_touchdown,rushing_touchdown,receiving_touchdown,field_goal,field_goal_made,fumble,fumble_forced,punt_return_td,kickoff_return_td,kickoff_touchback,punt_downed,penalty,penalty_declined,penalty_accepted,no_play,extra_point_attempt,extra_point_made,extra_point_missed,first_down,first_down_pass,first_down_rush,third_down_failed,third_down_converted,fourth_down_attempt,fourth_down_failed,fourth_down_converted,sack,interception,kickoff_fair_catch,kickoff_out_of_bounds,kickoff_return,punt_fair_catch,punt_out_of_bound,punt_touchback,punt_blocked,punt_return,field_goal_blocked,extra_point_blocked,shotgun,no_huddle,change_of_poss,turnover_downs,end_of_half,first_by_penalty,first_by_yards,pass_attempt,pass_breakup,interception_return_touchdown,fumble_return_touchdown,safety,field_goal_return_touchdown,qb_hurry,rush_attempt,timeout,qb_kneel,completion_player_name,reception_player_name,passer_player_name,targeted_player_name,sack_taken_player_name,rusher_player_name,punter_player_name,punt_returner_player_name,kickoff_player_name,kickoff_returner_player_name,field_goal_player_name,penalty_play_text,extra_point_player_name,sack_player_name,sack_player_name_2,solo_sack_player_name,half_sack_player_name_1,half_sack_player_name_2,interception_thrown_player_name,interception_player_name,pass_breakup_player_name,qb_hurry_player_name,tackle_player_name,tackle_player_name_2,solo_tackle_player_name,assissted_tackle_player_name,assissted_tackle_player_name_2,fumble_recovered_player_name,timeout_team,punt_block_player_name,field_goal_block_player_name,field_goal_returner_player_name,touchdown_player_name,completion_yds,reception_yds,rushing_yds,field_goal_yds,punt_yds,punt_returner_yds,kickoff_yds,kickoff_returner_yds,sack_yds,penalty_yds,drive_length,drive_number_plays,drive_yds,touchdown_player,game_half,drive_start_quarter,drive_start,ball_on,drive_end_quarter,drive_end,end_on,time_of_possession,redzone,success,def_success,stuffed_run,position_passer_player,position_completion_player,position_incompletion_player,position_sack_taken_player,position_interception_thrown_player,position_reception_player,position_targeted_player,position_rusher_player,position_touchdown_player,position_solo_sack_player,position_half_sack_player,position_half_sack_player_name,position_interception_player,position_pass_breakup_player
2024,1,75,MHU_DSU_2024,10,Delta St.,Mars Hill,MHU,0,DSU,10,-10,2,07:07,extra_point,"Herber,Nick kick attempt good (H: Burleson,Parker, LS: Studer,Andrew).",1,10,NA,NA,5:12,MHU,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nick Herber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,01:55,7,78,NA,1st,2,punt,DSU22,2,touchdown,,1:55,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,76,MHU_DSU_2024,10,Delta St.,Mars Hill,MHU,0,DSU,10,-10,2,07:07,no_play,"PENALTY DSU UNS: Unsportsmanlike Conduct (Barton,Joseph) 15 yards from DSU35 to DSU20. NO PLAY.",1,10,NA,NA,5:12,DSU,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PENALTY DSU UNS: Unsportsmanlike Conduct (Barton,Joseph) 15 yards from DSU35 to DSU20. NO PLAY.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,01:55,7,78,NA,1st,2,punt,DSU22,2,touchdown,,1:55,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,77,MHU_DSU_2024,10,Delta St.,Mars Hill,MHU,0,DSU,10,-10,2,07:07,kickoff,"Burleson,Parker kickoff 73 yards to the MHU07 Jean-Baptiste,Izaiah return 27 yards to the MHU34 (Hudson,JJ).",1,10,NA,NA,5:12,DSU,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Parker Burleson,Izaiah Jean-Baptiste,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,JJ Hudson,NA,JJ Hudson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,27,NA,NA,01:55,7,78,NA,1st,2,punt,DSU22,2,touchdown,,1:55,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,78,MHU_DSU_2024,11,Mars Hill,Delta St.,MHU,0,DSU,10,-10,2,05:05,rush,"Shotgun Gullette,Jon rush middle for 1 yard gain to the MHU35 (Carter,William; Washington,Antoine).",1,10,NA,1,1:27,MHU,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,Jon Gullette,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,William Carter,Antoine Washington,NA,William Carter,Antoine Washington,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,03:38,9,19,NA,1st,2,kickoff,MHU34,2,punt,DSU47,3:38,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,RB,NA,NA,NA,NA,NA,NA
2024,1,79,MHU_DSU_2024,11,Mars Hill,Delta St.,MHU,0,DSU,10,-10,2,05:05,pass,"Shotgun Martin,JR pass incomplete short middle to Hargro,David thrown to MHU50 QB hurried by Martin,Mario.",2,9,NA,NA,1:27,MHU,35,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,JR Martin,David Hargro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mario Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03:38,9,19,NA,1st,2,kickoff,MHU34,2,punt,DSU47,3:38,0,0,0,0,QB,NA,QB,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA
2024,1,80,MHU_DSU_2024,11,Mars Hill,Delta St.,MHU,0,DSU,10,-10,2,05:05,pass,"Shotgun Martin,JR pass complete short middle to DeBerry,Beau caught at MHU40, for 9 yards to the MHU44 (Jenkins,William), 1ST DOWN.",3,9,9,NA,1:27,MHU,35,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,JR Martin,Beau DeBerry,JR Martin,Beau DeBerry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,William Jenkins,NA,William Jenkins,NA,NA,NA,NA,NA,NA,NA,NA,9,9,NA,NA,NA,NA,NA,NA,NA,NA,03:38,9,19,NA,1st,2,kickoff,MHU34,2,punt,DSU47,3:38,0,0,0,0,QB,QB,NA,NA,NA,TE,TE,NA,NA,NA,NA,NA,NA,NA
2024,1,81,MHU_DSU_2024,11,Mars Hill,Delta St.,MHU,0,DSU,10,-10,2,05:05,no_play,"Timeout Delta St., clock 05:05.",1,10,NA,NA,1:27,MHU,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Delta St.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03:38,9,19,NA,1st,2,kickoff,MHU34,2,punt,DSU47,3:38,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,82,MHU_DSU_2024,11,Mars Hill,Delta St.,MHU,0,DSU,10,-10,2,05:05,pass,"Shotgun Martin,JR pass complete short right to Hargro,David caught at MHU50, for 7 yards to the DSU49 (Jenkins,William; Holsey,Tye).",1,10,7,NA,1:27,MHU,44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,JR Martin,David Hargro,JR Martin,David Hargro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,William Jenkins,Tye Holsey,NA,William Jenkins,Tye Holsey,NA,NA,NA,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,03:38,9,19,NA,1st,2,kickoff,MHU34,2,punt,DSU47,3:38,0,1,1,0,QB,QB,NA,NA,NA,WR,WR,NA,NA,NA,NA,NA,NA,NA
2024,1,83,MHU_DSU_2024,11,Mars Hill,Delta St.,MHU,0,DSU,10,-10,2,05:05,pass,"Shotgun Martin,JR pass complete short right to Gullette,Jon caught at DSU36, for 15 yards to the DSU34, out of bounds at DSU34, 1ST DOWN.",2,3,15,NA,1:27,DSU,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,JR Martin,Jon Gullette,JR Martin,Jon Gullette,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15,NA,NA,NA,NA,NA,NA,NA,NA,03:38,9,19,NA,1st,2,kickoff,MHU34,2,punt,DSU47,3:38,0,1,1,0,QB,QB,NA,NA,NA,RB,RB,NA,NA,NA,NA,NA,NA,NA
2024,1,84,MHU_DSU_2024,11,Mars Hill,Delta St.,MHU,0,DSU,10,-10,2,05:05,pass,"Shotgun Martin,JR pass incomplete short middle to Riggins,Wilkes thrown to DSU30.",1,10,NA,NA,1:27,DSU,34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,JR Martin,Wilkes Riggins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03:38,9,19,NA,1st,2,kickoff,MHU34,2,punt,DSU47,3:38,0,0,0,0,QB,NA,QB,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA
2024,1,85,MHU_DSU_2024,11,Mars Hill,Delta St.,MHU,0,DSU,10,-10,2,05:05,pass,"Shotgun Martin,JR pass complete short left to Louis Jr.,Edward caught at DSU38, for 7 yards to the DSU27 (Windham,Marlon) PENALTY MHU Holding (Skinner,TJ) 10 yards from DSU27 to DSU37.",2,10,7,NA,1:27,DSU,34,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,JR Martin,Edward Louis Jr.,JR Martin,Edward Louis Jr.,NA,NA,NA,NA,NA,NA,NA,"PENALTY MHU Holding (Skinner,TJ) 10 yards from DSU27 to DSU37.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Marlon Windham,NA,Marlon Windham,NA,NA,NA,NA,NA,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,10,03:38,9,19,NA,1st,2,kickoff,MHU34,2,punt,DSU47,3:38,0,1,1,0,QB,QB,NA,NA,NA,WR,WR,NA,NA,NA,NA,NA,NA,NA
2024,1,86,MHU_DSU_2024,11,Mars Hill,Delta St.,MHU,0,DSU,10,-10,2,05:05,rush,"Shotgun Martin,JR rush right for 3 yards gain to the DSU34 (Martin,Mario).",2,13,NA,3,1:27,DSU,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,JR Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mario Martin,NA,Mario Martin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,03:38,9,19,NA,1st,2,kickoff,MHU34,2,punt,DSU47,3:38,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA
2024,1,87,MHU_DSU_2024,11,Mars Hill,Delta St.,MHU,0,DSU,10,-10,2,05:05,no_play,"Timeout Other, clock 02:00.",3,10,NA,NA,1:27,DSU,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03:38,9,19,NA,1st,2,kickoff,MHU34,2,punt,DSU47,3:38,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,88,MHU_DSU_2024,11,Mars Hill,Delta St.,MHU,0,DSU,10,-10,2,05:05,rush,"Shotgun Martin,JR rush middle for 2 yards gain to the DSU32 (Jenkins,William) PENALTY MHU Personal Foul (Skinner,TJ) 15 yards from DSU34 to DSU49. NO PLAY.",3,10,NA,NA,1:27,DSU,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,JR Martin,NA,NA,NA,NA,NA,"PENALTY MHU Personal Foul (Skinner,TJ) 15 yards from DSU34 to DSU49. NO PLAY.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,William Jenkins,NA,William Jenkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,15,03:38,9,19,NA,1st,2,kickoff,MHU34,2,punt,DSU47,3:38,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA
2024,1,89,MHU_DSU_2024,11,Mars Hill,Delta St.,MHU,0,DSU,10,-10,2,05:05,pass,"Shotgun Martin,JR pass complete short middle to Lominac,Caleb caught at DSU49, for 2 yards to the DSU47 (Martin,Mario).",3,25,2,NA,1:27,DSU,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,JR Martin,Caleb Lominac,JR Martin,Caleb Lominac,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Mario Martin,NA,Mario Martin,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,03:38,9,19,NA,1st,2,kickoff,MHU34,2,punt,DSU47,3:38,0,0,0,0,QB,QB,NA,NA,NA,TE,TE,NA,NA,NA,NA,NA,NA,NA
2024,1,90,MHU_DSU_2024,11,Mars Hill,Delta St.,MHU,0,DSU,10,-10,2,05:05,no_play,"Timeout Delta St., clock 01:30.",4,23,NA,NA,1:27,DSU,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Delta St.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03:38,9,19,NA,1st,2,kickoff,MHU34,2,punt,DSU47,3:38,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,91,MHU_DSU_2024,11,Mars Hill,Delta St.,MHU,0,DSU,10,-10,2,05:05,punt,"Bridges,Hunter punt 30 yards to the DSU17, out of bounds at DSU17.",4,23,NA,NA,1:27,DSU,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,Hunter Bridges,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,03:38,9,19,NA,1st,2,kickoff,MHU34,2,punt,DSU47,3:38,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,92,MHU_DSU_2024,11,Delta St.,Mars Hill,MHU,0,DSU,10,-10,2,05:05,pass,"No Huddle-Shotgun Kirk,Cole pass incomplete deep middle to May,Jalen thrown to DSU39 QB hurried by Barnett,Russell.",1,10,NA,NA,1:27,DSU,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,Cole Kirk,Jalen May,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Russell Barnett,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,03:38,9,19,NA,1st,2,kickoff,MHU34,2,punt,DSU47,3:38,0,0,0,0,QB,NA,QB,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,NA
2024,1,93,MHU_DSU_2024,12,Delta St.,Mars Hill,MHU,0,DSU,10,-10,2,01:27,pass,"No Huddle-Shotgun Kirk,Cole pass complete short left to Green,Jaylen caught at DSU23, for 10 yards to the DSU27 (Holt,Cheron), 1ST DOWN.",2,10,10,NA,0:40,DSU,17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Cole Kirk,Jaylen Green,Cole Kirk,Jaylen Green,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cheron Holt,NA,Cheron Holt,NA,NA,NA,NA,NA,NA,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,00:47,6,32,NA,1st,2,punt,DSU17,2,interception,DSU49,0:47,0,1,1,0,QB,QB,NA,NA,NA,WR,WR,NA,NA,NA,NA,NA,NA,NA
2024,1,94,MHU_DSU_2024,12,Delta St.,Mars Hill,MHU,0,DSU,10,-10,2,01:27,pass,"No Huddle-Shotgun Kirk,Cole pass complete short middle to Lemay,Neno caught at DSU44, for 20 yards to the DSU47 (Williams,Lovelle), 1ST DOWN.",1,10,20,NA,0:40,DSU,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Cole Kirk,Neno Lemay,Cole Kirk,Neno Lemay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lovelle Williams,NA,Lovelle Williams,NA,NA,NA,NA,NA,NA,NA,NA,20,20,NA,NA,NA,NA,NA,NA,NA,NA,00:47,6,32,NA,1st,2,punt,DSU17,2,interception,DSU49,0:47,0,1,1,0,QB,QB,NA,NA,NA,WR,WR,NA,NA,NA,NA,NA,NA,NA
2024,1,95,MHU_DSU_2024,12,Delta St.,Mars Hill,MHU,0,DSU,10,-10,2,01:27,pass,"No Huddle-Shotgun Kirk,Cole pass incomplete short left to Lemay,Neno thrown to MHU37 broken up by Williams,Lovelle.",1,10,NA,NA,0:40,DSU,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,NA,NA,Cole Kirk,Neno Lemay,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lovelle Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00:47,6,32,NA,1st,2,punt,DSU17,2,interception,DSU49,0:47,0,0,0,0,QB,NA,QB,NA,NA,NA,WR,NA,NA,NA,NA,NA,NA,DB
2024,1,96,MHU_DSU_2024,12,Delta St.,Mars Hill,MHU,0,DSU,10,-10,2,01:27,rush,"No Huddle-Shotgun Kirk,Cole rush middle for 2 yards gain to the DSU49 (Vertilus,Neil; Pierce,Keenan).",2,10,NA,2,0:40,DSU,47,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,Cole Kirk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neil Vertilus,Keenan Pierce,NA,Neil Vertilus,Keenan Pierce,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,00:47,6,32,NA,1st,2,punt,DSU17,2,interception,DSU49,0:47,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA
2024,1,97,MHU_DSU_2024,12,Delta St.,Mars Hill,MHU,0,DSU,10,-10,2,01:27,no_play,"Timeout Delta St., clock 00:47.",3,8,NA,NA,0:40,DSU,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Delta St.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00:47,6,32,NA,1st,2,punt,DSU17,2,interception,DSU49,0:47,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2024,1,98,MHU_DSU_2024,12,Delta St.,Mars Hill,MHU,0,DSU,10,-10,2,01:27,pass,"No Huddle-Shotgun Kirk,Cole pass intercepted by Rankin,Tristan at MHU38 Rankin,Tristan return 3 yards to the MHU41 (Crowell,Ty).",3,8,NA,NA,0:40,DSU,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,NA,Cole Kirk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cole Kirk,Tristan Rankin,NA,NA,Ty Crowell,NA,Ty Crowell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,00:47,6,32,NA,1st,2,punt,DSU17,2,interception,DSU49,0:47,0,0,0,0,QB,NA,NA,NA,QB,NA,NA,NA,NA,NA,NA,NA,DB,NA
2024,1,99,MHU_DSU_2024,12,Mars Hill,Delta St.,MHU,0,DSU,10,-10,2,01:27,pass,"Shotgun Martin,JR pass complete short left to Laurent,Malik caught at DSU46, for 13 yards to the DSU46, out of bounds at DSU46, 1ST DOWN.",1,10,13,NA,0:40,MHU,41,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,JR Martin,Malik Laurent,JR Martin,Malik Laurent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,NA,NA,NA,NA,NA,NA,NA,NA,00:47,6,32,NA,1st,2,punt,DSU17,2,interception,DSU49,0:47,0,1,1,0,QB,QB,NA,NA,NA,WR,WR,NA,NA,NA,NA,NA,NA,NA
